time,episodeOrStep,memorySize,batchSize,learningRate,loss,avgObjective,selectedAction,selectedVmId,selectedVmType,estimatedDelay,actualDelay,estimatedEnergy,actualEnergy,actualEnergyAvailable,delayFeedbackType,energyFeedbackType,observedCost,finalTrainingCost,success,failureReason
56.0198679927914,1,1,256,1.0E-4,0.012618931631247202,0.1210086271619009,3,13,cloud,0.2724142832179051,3.019867992791397,1.987322430946216E19,1.1354009572964456E16,true,actual,datacenter_delta,0.3520638656315182,0.4746016697781259,true,
57.01985261246663,2,2,256,1.0E-4,0.011100138848026594,0.1210086271619009,3,13,cloud,0.2724142832179051,4.019852612466629,1.987322430946216E19,1.171749459305477E16,true,actual,datacenter_delta,0.4421309089309493,0.5646687130775571,true,
57.319148936170215,3,3,256,1.0E-4,0.022041950788762834,0.11278069781791884,0,841,local,0.3191489361702128,0.31914893617021534,3.3135E13,0.0,true,actual,datacenter_delta,0.028723404255319378,0.1512582281696883,true,
57.319148936170215,4,4,256,1.0E-4,0.0750250481069088,0.10879173314592783,0,841,local,0.3191489361702128,0.31914893617021534,3.3135E13,0.0,true,actual,datacenter_delta,0.029223404255319378,0.15175822816968831,true,
61.319148936170215,5,5,256,1.0E-4,0.084696896870931,0.1062983543427332,0,537,local,0.3191489361702128,0.31914893617021534,3.3135E13,0.0,true,actual,datacenter_delta,0.028723404255319378,0.15124583040357506,true,
61.319148936170215,6,6,256,1.0E-4,0.09055776728524102,0.10471943514060346,0,537,local,0.3191489361702128,0.31914893617021534,3.3135E13,0.0,true,actual,datacenter_delta,0.029223404255319378,0.15174583040357506,true,
62.26,7,7,256,1.0E-4,0.09479808239709764,0.10181386673412847,0,680,local,0.15,0.259999999999998,1.5E14,0.0,true,actual,datacenter_delta,0.02339999999999982,0.14590804652770342,true,
62.48,8,8,256,1.0E-4,0.0989434892932574,0.0996971904292722,0,680,local,0.15,0.4799999999999969,1.5E14,0.0,true,actual,datacenter_delta,0.04369999999999972,0.16620805149475704,true,
64.01082718870863,9,9,256,1.0E-4,0.08296674048459089,0.10199279101236891,2,11,edge,0.3233941955427822,3.0108271887086318,1.7798781937986964E18,1.0088365491757736E15,true,actual,datacenter_delta,0.34599371769004617,0.46851614383830187,true,
65.0016573444022,10,10,256,1.0E-4,0.06935556530952454,0.10328918096556232,1,389,mist,0.44267608262580727,2.0016573444022043,8.377902238071298E14,2.659379376213891E11,true,actual,datacenter_delta,0.23777322914501672,0.3602658504873578,true,
65.0108049433837,11,11,256,1.0E-4,0.06351418748046413,0.10484085503025144,2,11,edge,0.3233941955427822,4.010804943383704,1.7798781937986964E18,1.0407303178349746E15,true,actual,datacenter_delta,0.43605930260276066,0.5585817287510163,true,
65.01359488572655,12,12,256,1.0E-4,0.07196310659249623,0.10392585912963524,2,4,edge,0.08941312856403624,2.0135948857265475,1.4544915318078874E17,1.2011389901028612E14,true,actual,datacenter_delta,0.25162167270609026,0.37411428908137767,true,
65.15,13,13,256,1.0E-4,0.061328085569235,0.10242236660391547,0,929,local,0.15,0.15000000000000568,1.5E14,0.0,true,actual,datacenter_delta,0.013500000000000512,0.13598570223649392,true,
65.37,14,14,256,1.0E-4,0.07465460328828721,0.10116937301044139,0,929,local,0.15,0.37000000000000455,1.5E14,0.0,true,actual,datacenter_delta,0.03380000000000041,0.15628570223649382,true,
