time,taskId,deviceId,taskLength,taskFileSize,delaySensitivity,vehicleSpeed,sourceLeoId,candidateCount,candidateActions,candidateVmIds,selectedAction,selectedVmId,selectedVmType,objective,dnnScore,finalCost,estimatedDelay,actualDelay,observedDelay,estimatedEnergy,actualEnergy,actualEnergyAvailable,delayFeedbackType,energyFeedbackType,observedCost,finalTrainingCost,memorySize,currentDistance,projectedDistance,propagationDelay,transmissionDelay,executionDelay,coverageRemainingTime,estimatedFinishTime,coverageFeasible,latencyFeasible,energyFeasible,mobilityRisk,delayRisk,offloadingPossible,success,failureReason
78.00014391164791,4119,229,15000,50,1.0,30.0,229,263,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,20|25|30|35|40|45|49|50|54|55|59|60|64|69|74|78|79|83|84|88|89|93|98|103|108|113|118|123|180|185|190|195|200|205|209|210|214|215|219|224|229|234|238|239|243|244|248|249|253|258|263|268|273|278|283|325|330|334|335|339|343|344|348|353|367|368|375|376|382|383|388|389|390|396|397|415|416|422|423|429|430|436|437|444|445|567|579|590|591|602|603|614|615|626|627|637|638|639|649|651|661|662|673|674|686|696|698|708|710|720|721|732|733|744|745|755|756|757|767|768|769|779|780|791|792|803|804|815|816|827|839|7|7|7|7|11|11|11|11|19|19|19|19|22|22|22|22|23|23|23|23|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|14|14|14|14|14|14|14|14|14|14|14|14|14|14|14|14|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18,1,348,mist,0.08403062143302435,0.4934238791465759,3.9301669718752112,0.40635140467325453,3.0001439116479105,3.0001439116479105,3.1030040028409634E9,2.2887235660171453E7,true,actual,datacenter_delta,3.8068110020885673,3.9301669718752112,1,49394.7803547331,49424.7803547331,1.6474926784911033E-4,7.8125E-4,0.40540540540540543,530.0653333158168,75.40635140467326,true,true,true,false,false,true,false,FAILED_DUE_TO_DEVICE_MOBILITY
78.02925338071435,9651,835,200000,10000,0.05,30.0,835,170,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,77|82|87|92|97|101|106|121|126|135|140|155|160|237|242|247|252|257|261|266|281|286|295|300|315|320|322|342|346|351|360|379|386|387|393|434|441|448|764|776|788|799|800|811|812|823|824|835|846|847|858|859|870|871|882|894|905|906|917|918|929|941|953|965|976|988|3|3|3|3|16|16|16|16|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|13|13|13|13|13|13|13|13|13|13|13|13|13|13|13|13|14|14|14|14|14|14|14|14|14|14|14|14|14|14|14|14|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17,3,2,cloud,0.18868931318965076,0.4934238791465759,4.343653653276891,0.9854368132183418,7.029253380714351,7.029253380714351,6.113150298875438E20,3.411739355106894E17,true,actual,datacenter_delta,4.220297683490247,4.343653653276891,2,8756043.965502523,8756043.965502523,0.029186813218341743,0.15625,0.8,-1.0,71.98543681321834,true,true,true,false,false,true,false,FAILED_DUE_TO_DEVICE_MOBILITY
79.01348044489778,2204,123,200000,10000,0.05,30.0,123,231,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,4|9|60|65|69|70|74|75|79|80|84|89|94|99|103|104|108|109|113|114|118|123|128|132|133|137|138|142|143|147|152|157|164|169|220|225|229|230|234|235|239|240|244|249|254|259|263|264|268|269|273|274|278|283|288|292|293|297|298|302|303|307|312|317|324|339|340|344|348|349|353|357|358|365|366|367|375|382|383|384|390|391|396|397|405|406|407|423|424|430|431|437|438|444|445|687|698|699|710|711|722|723|734|735|745|746|747|757|758|759|769|770|781|782|794|804|806|816|818|828|841|851|853|863|865|875|877|887|888|899|900|911|912|922|923|924|934|935|946|947|958|959|970|1|1|1|1|4|4|4|4|8|8|8|8|14|14|14|14|15|15|15|15|23|23|23|23|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|11|11|11|11|11|11|11|11|11|11|11|11|11|11|11|11|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16,3,4,cloud,0.1845758980512311,0.4934238791465759,4.515528347055692,0.9698376921401308,9.01348044489778,9.01348044489778,2.8714492946982887E19,1.5553475364673216E16,true,actual,datacenter_delta,4.392172377269048,4.515528347055692,3,4076307.642039235,4076307.642039235,0.013587692140130784,0.15625,0.8,-1.0,70.96983769214013,true,true,true,false,false,true,false,FAILED_DUE_TO_DEVICE_MOBILITY
85.01343103394605,18,2,200000,10000,0.05,30.0,2,220,0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,2|7|11|12|16|17|21|22|26|31|36|41|46|97|102|106|107|111|112|116|117|121|126|131|136|141|145|146|150|151|155|160|162|167|171|172|176|177|181|182|186|191|196|201|206|257|262|266|267|271|272|276|277|281|286|291|296|301|305|306|310|311|315|320|322|326|327|331|346|347|351|356|360|362|363|369|370|378|386|387|393|394|395|402|403|409|410|417|418|434|435|441|442|451|452|462|464|474|476|486|487|498|499|510|511|522|523|534|546|558|824|836|847|848|859|860|871|872|883|884|895|896|906|908|918|920|930|942|943|953|955|965|967|977|979|989|6|6|6|6|9|9|9|9|10|10|10|10|20|20|20|20|24|24|24|24|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|14|14|14|14|14|14|14|14|14|14|14|14|14|14|14|14|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15,3,5,cloud,0.18503951864666607,0.4934238791465759,4.6047901481830396,0.9697878860854218,10.013431033946048,10.013431033946048,2.829578714213168E19,1.5375727704425446E16,true,actual,datacenter_delta,4.481434178396396,4.6047901481830396,4,4061365.825626518,4061365.825626518,0.013537886085421728,0.15625,0.8,-1.0,75.96978788608543,true,true,true,false,false,true,false,FAILED_DUE_TO_DEVICE_MOBILITY
104.25999999999836,4626,257,15000,50,1.0,30.0,257,290,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1|2|6|11|16|21|26|73|78|82|83|87|92|102|106|107|111|112|116|121|126|131|140|145|150|155|159|160|161|162|166|171|176|181|186|233|238|242|243|247|252|257|262|267|271|272|276|281|286|291|300|305|310|315|319|320|321|326|342|347|360|361|362|369|387|388|401|402|409|416|427|428|434|435|441|449|451|461|474|485|486|496|497|498|508|509|520|521|532|544|718|730|741|742|753|754|765|766|776|778|788|790|800|812|813|824|825|835|836|837|847|848|859|860|871|882|883|894|895|906|917|918|929|930|941|942|953|964|965|976|977|988|989|999|3|3|3|3|6|6|6|6|7|7|7|7|9|9|9|9|13|13|13|13|16|16|16|16|20|20|20|20|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|13|13|13|13|13|13|13|13|13|13|13|13|13|13|13|13|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18,3,3,cloud,0.09564568072264754,0.4934238791465759,8.747651136226601,0.07848204398858301,28.259999999998357,28.259999999998357,4.134846129459699E17,2.2857739980027266E14,true,actual,datacenter_delta,8.624295166439957,8.747651136226601,5,5310238.196574904,5310238.196574904,0.017700793988583013,7.8125E-4,0.06,-1.0,76.07848204398859,true,true,true,false,false,true,false,FAILED_DUE_TO_LATENCY
104.25999999999836,3527,196,15000,50,1.0,30.0,196,252,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,2|7|12|17|21|22|26|27|31|41|46|51|55|60|65|112|117|122|126|127|131|132|136|137|141|146|151|156|160|162|167|172|177|181|182|186|187|191|196|201|206|211|215|220|225|272|277|282|286|287|291|292|296|297|301|306|311|316|320|326|331|336|351|352|356|369|370|377|394|395|403|404|409|410|417|424|435|442|443|452|453|463|464|465|475|476|487|488|498|499|500|510|511|522|523|535|545|547|557|559|569|581|582|593|594|605|606|616|617|628|629|640|652|849|861|872|873|884|885|896|897|909|919|921|931|933|943|944|955|956|966|968|978|979|990|991|7|7|7|7|13|13|13|13|20|20|20|20|23|23|23|23|24|24|24|24|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16,3,5,cloud,0.0926480070383973,0.4934238791465759,10.345003560649879,0.07460304810163326,36.25999999999836,36.25999999999836,1.5372572213728813E17,8.501942681565275E13,true,actual,datacenter_delta,10.221647590863235,10.345003560649879,6,4146539.430489981,4146539.430489981,0.013821798101633271,7.8125E-4,0.06,-1.0,68.07460304810164,true,true,true,false,false,true,false,FAILED_DUE_TO_LATENCY
104.25999999999836,637,36,15000,50,1.0,30.0,36,258,1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,2|3|7|12|17|21|22|26|27|31|36|41|46|51|55|56|60|65|107|112|117|122|126|127|131|132|136|137|141|146|151|156|160|162|167|172|177|181|182|186|187|191|201|206|211|215|220|225|272|277|282|286|287|291|292|296|297|301|306|311|316|320|326|331|336|340|351|352|356|369|370|377|384|394|395|403|404|409|410|417|424|435|436|442|443|452|453|463|464|465|475|476|487|488|498|499|500|510|511|512|522|523|535|545|547|557|559|569|581|582|593|594|604|605|606|616|617|628|629|640|652|849|861|872|873|884|885|896|897|909|919|921|931|933|943|956|966|968|978|979|990|991|7|7|7|7|13|13|13|13|20|20|20|20|23|23|23|23|24|24|24|24|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16,3,5,cloud,0.09267933185886183,0.4934238791465759,9.745035980338946,0.07464671069855884,33.25999999999836,33.25999999999836,1.5567740338894218E17,8.629827415646636E13,true,actual,datacenter_delta,9.621680010552302,9.745035980338946,7,4159638.2095676516,4159638.2095676516,0.013865460698558839,7.8125E-4,0.06,-1.0,71.07464671069856,true,true,true,false,false,true,false,FAILED_DUE_TO_LATENCY
104.25999999999836,3526,196,15000,50,1.0,30.0,196,252,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,2|7|12|17|21|22|26|27|31|41|46|51|55|60|65|112|117|122|126|127|131|132|136|137|141|146|151|156|160|162|167|172|177|181|182|186|187|191|196|201|206|211|215|220|225|272|277|282|286|287|291|292|296|297|301|306|311|316|320|326|331|336|351|352|356|369|370|377|394|395|403|404|409|410|417|424|435|442|443|452|453|463|464|465|475|476|487|488|498|499|500|510|511|522|523|535|545|547|557|559|569|581|582|593|594|605|606|616|617|628|629|640|652|849|861|872|873|884|885|896|897|909|919|921|931|933|943|944|955|956|966|968|978|979|990|991|7|7|7|7|13|13|13|13|20|20|20|20|23|23|23|23|24|24|24|24|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16,3,5,cloud,0.0926480070383973,0.4934238791465759,10.345003560649879,0.07460304810163326,36.25999999999836,36.25999999999836,1.5372572213728813E17,8.501942681565275E13,true,actual,datacenter_delta,10.221647590863235,10.345003560649879,8,4146539.430489981,4146539.430489981,0.013821798101633271,7.8125E-4,0.06,-1.0,68.07460304810164,true,true,true,false,false,true,false,FAILED_DUE_TO_LATENCY
104.25999999999836,636,36,15000,50,1.0,30.0,36,258,1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,2|3|7|12|17|21|22|26|27|31|36|41|46|51|55|56|60|65|107|112|117|122|126|127|131|132|136|137|141|146|151|156|160|162|167|172|177|181|182|186|187|191|201|206|211|215|220|225|272|277|282|286|287|291|292|296|297|301|306|311|316|320|326|331|336|340|351|352|356|369|370|377|384|394|395|403|404|409|410|417|424|435|436|442|443|452|453|463|464|465|475|476|487|488|498|499|500|510|511|512|522|523|535|545|547|557|559|569|581|582|593|594|604|605|606|616|617|628|629|640|652|849|861|872|873|884|885|896|897|909|919|921|931|933|943|956|966|968|978|979|990|991|7|7|7|7|13|13|13|13|20|20|20|20|23|23|23|23|24|24|24|24|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16,3,5,cloud,0.09267933185886183,0.4934238791465759,9.745035980338946,0.07464671069855884,33.25999999999836,33.25999999999836,1.5567740338894218E17,8.629827415646636E13,true,actual,datacenter_delta,9.621680010552302,9.745035980338946,9,4159638.2095676516,4159638.2095676516,0.013865460698558839,7.8125E-4,0.06,-1.0,71.07464671069856,true,true,true,false,false,true,false,FAILED_DUE_TO_LATENCY
104.25999999999836,311,18,15000,50,1.0,30.0,18,293,1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,3|4|8|13|18|23|27|28|32|33|37|42|47|52|56|61|66|71|76|80|81|85|90|95|100|105|110|152|157|163|164|168|173|183|187|188|192|193|197|202|207|212|216|221|226|231|236|240|241|245|250|255|260|265|270|312|317|323|328|336|345|350|364|365|372|377|385|391|392|404|405|411|412|418|425|432|439|440|455|466|467|478|479|490|491|501|503|513|515|525|537|538|549|550|560|561|562|572|573|584|585|596|607|608|619|620|631|642|643|654|655|666|667|677|678|689|690|701|702|714|724|726|736|748|749|761|771|772|773|783|784|795|796|807|808|819|993|1|1|1|1|2|2|2|2|5|5|5|5|14|14|14|14|17|17|17|17|18|18|18|18|24|24|24|24|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|8|12|12|12|12|12|12|12|12|12|12|12|12|12|12|12|12|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17,3,8,cloud,0.09523853657607347,0.4934238791465759,11.347234960419913,0.07864255687815283,41.25999999999836,41.25999999999836,4.2868796512211245E17,2.3757357157269222E14,true,actual,datacenter_delta,11.223878990633269,11.347234960419913,10,5358392.063445851,5358392.063445851,0.01786130687815284,7.8125E-4,0.06,-1.0,63.07864255687815,true,true,true,false,false,true,false,FAILED_DUE_TO_LATENCY
